ts,date,module,ticker,kind,market,price,meta
2026-08-14T07:15:48+00:00,2026-08-14,scanner,BOOZT.ST,volume_spike,SE,148.1000,"{""rvol"": 10.0, ""pct"": -7.9}"
2026-08-14T07:15:49+00:00,2026-08-14,scanner,GRANGX.ST,big_move,SE,43.0500,"{""pct"": 275.7}"
2026-08-14T07:15:50+00:00,2026-08-14,scanner,INDU-C.ST,volume_spike,SE,519.2000,"{""rvol"": 3.6, ""pct"": -3.7}"
2026-08-14T07:15:51+00:00,2026-08-14,scanner,LUMI.ST,volume_spike,SE,236.8000,"{""rvol"": 4.4, ""pct"": -6.8}"
2026-08-14T07:15:53+00:00,2026-08-14,scanner,SPRINT.ST,volume_spike,SE,3.4800,"{""rvol"": 5.8, ""pct"": 7.7}"
2026-08-14T07:15:54+00:00,2026-08-14,scanner,SINCH.ST,volume_spike,SE,44.5300,"{""rvol"": 4.8, ""pct"": 4.8}"
2026-08-14T07:31:02+00:00,2026-08-14,scanner,MORROW.ST,volume_spike,SE,14.1200,"{""rvol"": 3.2, ""pct"": 4.6}"
2026-08-14T07:31:04+00:00,2026-08-14,scanner,INDU-A.ST,volume_spike,SE,520.5000,"{""rvol"": 3.2, ""pct"": -4.3}"
2026-08-14T14:01:11+00:00,2026-08-14,scanner,CSCO,volume_spike,US,111.4400,"{""rvol"": 3.2, ""pct"": -1.8}"
2026-08-14T21:42:42+00:00,2026-08-14,pead,BTS-B.ST,entry,SE,183.8000,"{""surprise"": null, ""reaction"": 5.601358498479259}"
2026-08-14T21:42:43+00:00,2026-08-14,pead,EMBRAC-B.ST,entry,SE,76.1800,"{""surprise"": null, ""reaction"": 13.338336508788242}"
2026-08-14T21:42:44+00:00,2026-08-14,pead,HAYPP.ST,entry,SE,148.2000,"{""surprise"": null, ""reaction"": 5.173511346147941}"
2026-08-14T21:42:45+00:00,2026-08-14,pead,NYAB.ST,entry,SE,6.5200,"{""surprise"": null, ""reaction"": 6.5287592719719845}"
2026-08-14T21:42:46+00:00,2026-08-14,pead,VISC.ST,entry,SE,21.4000,"{""surprise"": null, ""reaction"": 9.362957750281687}"
2026-08-14T21:42:51+00:00,2026-08-14,exits,INDU-A.ST,ma50_break,SE,521.0000,"{""sma50"": 533.56, ""sma200"": 468.3956, ""dd_pct"": -8.11}"
2026-08-14T21:42:52+00:00,2026-08-14,exits,INDU-C.ST,ma50_break,SE,518.8000,"{""sma50"": 524.45, ""sma200"": 464.4844, ""dd_pct"": -7.72}"
2026-08-14T21:42:53+00:00,2026-08-14,exits,LUMI.ST,ma50_break,SE,241.2000,"{""sma50"": 245.2174, ""sma200"": 227.0381, ""dd_pct"": -18.04}"
2026-08-14T21:42:55+00:00,2026-08-14,exits,MVIR.ST,ma50_break,SE,1.6600,"{""sma50"": 1.7388, ""sma200"": 1.3433, ""dd_pct"": -19.81}"
2026-08-17T07:15:50+00:00,2026-08-17,scanner,EVO.ST,volume_spike,SE,776.2000,"{""rvol"": 3.5, ""pct"": 3.1}"
2026-08-17T07:15:52+00:00,2026-08-17,scanner,SIVE.ST,volume_spike,SE,42.6600,"{""rvol"": 3.4, ""pct"": 3.3}"
2026-08-17T07:15:54+00:00,2026-08-17,scanner,BOOZT.ST,volume_spike,SE,145.2000,"{""rvol"": 6.3, ""pct"": -3.0}"
2026-08-17T07:15:54+00:00,2026-08-17,scanner,SPRINT.ST,volume_spike,SE,3.3900,"{""rvol"": 3.9, ""pct"": 1.8}"
2026-08-17T07:37:28+00:00,2026-08-17,scanner,MORROW.ST,volume_spike,SE,13.7200,"{""rvol"": 3.4, ""pct"": -3.0}"
2026-08-17T21:47:17+00:00,2026-08-17,pead,KJELL.ST,entry,SE,14.3000,"{""surprise"": null, ""reaction"": 6.967346253360285}"
2026-08-17T21:47:19+00:00,2026-08-17,exits,ACAST.ST,ma50_break,SE,35.7500,"{""sma50"": 38.182, ""sma200"": 32.2528, ""dd_pct"": -12.7}"
2026-08-17T21:47:19+00:00,2026-08-17,exits,ACCON.ST,ma50_break,SE,16.2600,"{""sma50"": 17.4782, ""sma200"": 13.3863, ""dd_pct"": -34.7}"
2026-08-17T21:47:20+00:00,2026-08-17,exits,AMD,ma50_break,US,506.0000,"{""sma50"": 510.0562, ""sma200"": 325.5704, ""dd_pct"": -12.9}"
2026-08-17T21:47:21+00:00,2026-08-17,exits,BOOZT.ST,ma50_break,SE,140.7000,"{""sma50"": 149.622, ""sma200"": 115.35, ""dd_pct"": -15.55}"
2026-08-17T21:47:22+00:00,2026-08-17,exits,CAT,ma50_break,US,881.6500,"{""sma50"": 910.335, ""sma200"": 753.8434, ""dd_pct"": -17.05}"
2026-08-17T21:47:23+00:00,2026-08-17,exits,CSCO,ma50_break,US,112.9000,"{""sma50"": 116.9104, ""sma200"": 91.585, ""dd_pct"": -12.83}"
2026-08-17T21:47:24+00:00,2026-08-17,exits,GOOGL,ma50_break,US,344.0000,"{""sma50"": 353.3262, ""sma200"": 331.4893, ""dd_pct"": -11.77}"
2026-08-17T21:47:25+00:00,2026-08-17,exits,GS,ma50_break,US,1051.3101,"{""sma50"": 1053.6528, ""sma200"": 926.398, ""dd_pct"": -8.75}"
2026-08-17T21:47:25+00:00,2026-08-17,exits,INDU-A.ST,ma50_break,SE,521.5000,"{""sma50"": 534.49, ""sma200"": 469.8494, ""dd_pct"": -8.02}"
2026-08-17T21:47:26+00:00,2026-08-17,exits,INDU-C.ST,ma50_break,SE,518.8000,"{""sma50"": 525.786, ""sma200"": 465.9002, ""dd_pct"": -7.72}"
2026-08-17T21:47:27+00:00,2026-08-17,exits,INSTAL.ST,ma50_break,SE,36.7200,"{""sma50"": 38.5132, ""sma200"": 32.0351, ""dd_pct"": -10.96}"
2026-08-17T21:47:29+00:00,2026-08-17,exits,MVIR.ST,ma50_break,SE,1.7040,"{""sma50"": 1.7401, ""sma200"": 1.3556, ""dd_pct"": -17.68}"
2026-08-17T21:47:30+00:00,2026-08-17,exits,NOKIA-SEK.ST,ma50_break,SE,105.3000,"{""sma50"": 112.778, ""sma200"": 87.3739, ""dd_pct"": -34.67}"
2026-08-17T21:47:31+00:00,2026-08-17,exits,SIVE.ST,ma50_break,SE,40.9000,"{""sma50"": 53.0256, ""sma200"": 25.5673, ""dd_pct"": -59.86}"
2026-08-17T21:47:31+00:00,2026-08-17,exits,SPRINT.ST,ma50_break,SE,3.3700,"{""sma50"": 3.7852, ""sma200"": 2.5086, ""dd_pct"": -24.94}"
2026-08-17T21:47:33+00:00,2026-08-17,exits,TXN,ma50_break,US,282.9100,"{""sma50"": 290.5503, ""sma200"": 230.2341, ""dd_pct"": -14.42}"
2026-08-17T21:47:33+00:00,2026-08-17,exits,UNH,ma50_break,US,395.6200,"{""sma50"": 414.8952, ""sma200"": 344.2633, ""dd_pct"": -9.33}"
2026-08-18T07:01:12+00:00,2026-08-18,scanner,BOOZT.ST,big_move,SE,138.3000,"{""pct"": -7.6}"
2026-08-18T07:01:14+00:00,2026-08-18,scanner,SIVE.ST,big_move,SE,38.7600,"{""pct"": -6.2}"
2026-08-18T07:31:05+00:00,2026-08-18,scanner,BOOZT.ST,volume_spike,SE,141.6000,"{""rvol"": 4.3, ""pct"": -5.4}"
2026-08-18T08:01:14+00:00,2026-08-18,scanner,MORROW.ST,volume_spike,SE,13.7000,"{""rvol"": 3.1, ""pct"": -3.1}"
2026-08-18T13:28:35+00:00,2026-08-18,scanner,NOKIA-SEK.ST,big_move,SE,98.8800,"{""pct"": -6.1}"
2026-08-18T14:01:23+00:00,2026-08-18,scanner,AMD,big_move,US,480.0000,"{""pct"": -6.7}"
2026-08-18T21:45:13+00:00,2026-08-18,exits,LUMI.ST,ma50_break,SE,241.5000,"{""sma50"": 243.902, ""sma200"": 228.0881, ""dd_pct"": -17.93}"
2026-08-19T07:01:18+00:00,2026-08-19,scanner,NOKIA-SEK.ST,big_move,SE,98.8000,"{""pct"": -6.2}"
2026-08-19T07:01:20+00:00,2026-08-19,scanner,SIVE.ST,big_move,SE,34.3600,"{""pct"": -16.0}"
2026-08-19T07:15:45+00:00,2026-08-19,scanner,SIVE.ST,volume_spike,SE,34.4000,"{""rvol"": 3.0, ""pct"": -15.9}"
2026-08-19T13:31:20+00:00,2026-08-19,scanner,MRK,volume_spike,US,146.5800,"{""rvol"": 7.8, ""pct"": 8.4}"
2026-08-19T13:45:50+00:00,2026-08-19,scanner,LLY,volume_spike,US,1285.4800,"{""rvol"": 6.2, ""pct"": 4.9}"
2026-08-19T21:37:58+00:00,2026-08-19,pead,AMBEA.ST,entry,SE,165.9000,"{""surprise"": null, ""reaction"": 13.501161092577464}"
2026-08-19T21:37:59+00:00,2026-08-19,pead,BICO.ST,entry,SE,18.8800,"{""surprise"": null, ""reaction"": 13.215912035199851}"
2026-08-19T21:38:00+00:00,2026-08-19,pead,SUS.ST,entry,SE,48.7600,"{""surprise"": null, ""reaction"": 24.73235362307078}"
2026-08-19T21:38:02+00:00,2026-08-19,exits,CHEF.ST,ma50_break,SE,123.8000,"{""sma50"": 124.524, ""sma200"": 99.5609, ""dd_pct"": -5.78}"
2026-08-19T21:38:04+00:00,2026-08-19,exits,HTRO.ST,ma50_break,SE,38.5900,"{""sma50"": 39.4726, ""sma200"": 31.5255, ""dd_pct"": -20.56}"
2026-08-19T21:38:05+00:00,2026-08-19,exits,MS,ma50_break,US,214.2300,"{""sma50"": 215.876, ""sma200"": 186.1488, ""dd_pct"": -5.75}"
2026-08-19T21:38:06+00:00,2026-08-19,exits,MYCR.ST,ma50_break,SE,314.2000,"{""sma50"": 316.296, ""sma200"": 251.1414, ""dd_pct"": -10.33}"
2026-08-19T21:39:02+00:00,2026-08-19,breakout,HUM.ST,breakout,SE,69.2000,"{""rvol"": 5.2, ""run_up"": 0.456}"
2026-08-19T21:39:02+00:00,2026-08-19,breakout,SYNACT.ST,breakout,SE,21.4500,"{""rvol"": 3.1, ""run_up"": 1.76}"
2026-08-20T07:03:42+00:00,2026-08-20,scanner,GRANGX.ST,big_move,SE,45.9000,"{""pct"": 8.1}"
2026-08-20T07:03:44+00:00,2026-08-20,scanner,ACCON.ST,volume_spike,SE,17.3600,"{""rvol"": 5.0, ""pct"": 8.2}"
2026-08-20T07:15:48+00:00,2026-08-20,scanner,SSAB-B.ST,volume_spike,SE,99.1400,"{""rvol"": 5.5, ""pct"": -6.0}"
2026-08-20T07:15:49+00:00,2026-08-20,scanner,SSAB-A.ST,volume_spike,SE,98.2200,"{""rvol"": 5.3, ""pct"": -6.2}"
2026-08-20T07:31:01+00:00,2026-08-20,scanner,HTRO.ST,big_move,SE,37.8800,"{""pct"": -6.1}"
2026-08-20T07:31:02+00:00,2026-08-20,scanner,MVIR.ST,volume_spike,SE,1.7900,"{""rvol"": 5.4, ""pct"": 8.1}"
2026-08-20T07:31:03+00:00,2026-08-20,scanner,BOOZT.ST,volume_spike,SE,146.0000,"{""rvol"": 3.3, ""pct"": 2.0}"
2026-08-20T07:31:04+00:00,2026-08-20,scanner,SPRINT.ST,volume_spike,SE,3.2500,"{""rvol"": 7.7, ""pct"": -1.8}"
2026-08-20T08:15:52+00:00,2026-08-20,scanner,MORROW.ST,volume_spike,SE,14.1200,"{""rvol"": 19.7, ""pct"": 3.5}"
2026-08-20T13:45:52+00:00,2026-08-20,scanner,MRK,volume_spike,US,149.7550,"{""rvol"": 3.2, ""pct"": -1.6}"
2026-08-20T21:40:43+00:00,2026-08-20,pead,WMT,entry,US,103.8400,"{""surprise"": 9.27, ""reaction"": -8.311372373308256}"
2026-08-20T21:40:52+00:00,2026-08-20,pead,ACE.ST,entry,SE,0.5900,"{""surprise"": null, ""reaction"": 6.8251354389345265}"
2026-08-20T21:40:53+00:00,2026-08-20,pead,CANTA.ST,entry,SE,1.8500,"{""surprise"": null, ""reaction"": 8.083432161072167}"
2026-08-20T21:40:56+00:00,2026-08-20,pead,KAR.ST,entry,SE,80.0000,"{""surprise"": null, ""reaction"": 10.202479745444993}"
2026-08-20T21:40:57+00:00,2026-08-20,pead,MVIR.ST,entry,SE,1.8600,"{""surprise"": null, ""reaction"": 9.611583977330152}"
2026-08-20T21:40:59+00:00,2026-08-20,exits,ACCON.ST,drawdown,SE,17.1000,"{""sma50"": 17.074, ""sma200"": 13.5318, ""dd_pct"": -31.33}"
2026-08-20T21:41:05+00:00,2026-08-20,exits,SSAB-A.ST,ma50_break,SE,94.5000,"{""sma50"": 98.4816, ""sma200"": 80.5121, ""dd_pct"": -12.26}"
2026-08-20T21:41:06+00:00,2026-08-20,exits,SSAB-B.ST,ma50_break,SE,95.1200,"{""sma50"": 98.393, ""sma200"": 79.9485, ""dd_pct"": -12.25}"
2026-08-20T21:42:27+00:00,2026-08-20,breakout,HUM.ST,breakout,SE,71.4000,"{""rvol"": 5.3, ""run_up"": 0.456}"
2026-08-21T07:01:16+00:00,2026-08-21,scanner,SSAB-B.ST,big_move,SE,96.2800,"{""pct"": -8.1}"
2026-08-21T07:01:17+00:00,2026-08-21,scanner,SPRINT.ST,big_move,SE,3.0800,"{""pct"": -6.4}"
2026-08-21T07:01:18+00:00,2026-08-21,scanner,SSAB-A.ST,big_move,SE,95.6600,"{""pct"": -7.9}"
2026-08-21T07:01:18+00:00,2026-08-21,scanner,MVIR.ST,big_move,SE,1.9100,"{""pct"": 13.0}"
2026-08-21T07:15:22+00:00,2026-08-21,scanner,SPRINT.ST,volume_spike,SE,2.9800,"{""rvol"": 3.6, ""pct"": -9.4}"
2026-08-21T07:15:23+00:00,2026-08-21,scanner,SSAB-A.ST,volume_spike,SE,96.3200,"{""rvol"": 5.1, ""pct"": -7.3}"
2026-08-21T07:15:24+00:00,2026-08-21,scanner,LUMI.ST,volume_spike,SE,252.0000,"{""rvol"": 3.1, ""pct"": 3.2}"
2026-08-21T07:30:56+00:00,2026-08-21,scanner,MVIR.ST,volume_spike,SE,1.9480,"{""rvol"": 4.4, ""pct"": 15.3}"
2026-08-21T07:30:57+00:00,2026-08-21,scanner,ACCON.ST,volume_spike,SE,17.2800,"{""rvol"": 3.4, ""pct"": 7.3}"
2026-08-21T07:30:58+00:00,2026-08-21,scanner,SSAB-B.ST,volume_spike,SE,96.8000,"{""rvol"": 3.2, ""pct"": -7.6}"
2026-08-21T11:01:11+00:00,2026-08-21,scanner,SIVE.ST,big_move,SE,37.3200,"{""pct"": 6.3}"
2026-08-21T21:46:13+00:00,2026-08-21,pead,EGTX.ST,entry,SE,7.3300,"{""surprise"": null, ""reaction"": 6.750386935322572}"
2026-08-21T21:46:14+00:00,2026-08-21,pead,NIBE-B.ST,entry,SE,41.9900,"{""surprise"": null, ""reaction"": 7.76685004024249}"
2026-08-21T21:46:16+00:00,2026-08-21,pead,SYNSAM.ST,entry,SE,60.2000,"{""surprise"": null, ""reaction"": 6.456274796168882}"
2026-08-24T07:02:06+00:00,2026-08-24,scanner,SSAB-B.ST,volume_spike,SE,101.6500,"{""rvol"": 3.3, ""pct"": 4.3}"
2026-08-24T07:02:08+00:00,2026-08-24,scanner,SSAB-A.ST,volume_spike,SE,101.2000,"{""rvol"": 4.0, ""pct"": 4.4}"
2026-08-24T07:15:49+00:00,2026-08-24,scanner,MVIR.ST,volume_spike,SE,1.8300,"{""rvol"": 4.9, ""pct"": -3.7}"
2026-08-24T07:45:45+00:00,2026-08-24,scanner,BOOZT.ST,volume_spike,SE,154.3000,"{""rvol"": 3.2, ""pct"": 1.6}"
2026-08-24T07:45:46+00:00,2026-08-24,scanner,SPRINT.ST,volume_spike,SE,3.0800,"{""rvol"": 4.5, ""pct"": -2.8}"
2026-08-24T07:45:48+00:00,2026-08-24,scanner,SWED-A.ST,volume_spike,SE,367.4000,"{""rvol"": 3.0, ""pct"": -1.7}"
2026-08-24T13:58:53+00:00,2026-08-24,scanner,SIVE.ST,big_move,SE,33.7800,"{""pct"": -7.5}"
2026-08-24T13:58:57+00:00,2026-08-24,scanner,HOFI.ST,volume_spike,SE,214.6000,"{""rvol"": 3.4, ""pct"": 1.6}"
2026-08-24T21:51:12+00:00,2026-08-24,pead,EPIS-B.ST,entry,SE,0.0835,"{""surprise"": null, ""reaction"": 8.206071307005313}"
2026-08-24T21:51:14+00:00,2026-08-24,exits,ACAST.ST,ma50_break,SE,35.2500,"{""sma50"": 38.055, ""sma200"": 32.6358, ""dd_pct"": -13.92}"
2026-08-24T21:51:15+00:00,2026-08-24,exits,ACCON.ST,drawdown,SE,17.0800,"{""sma50"": 16.9148, ""sma200"": 13.6608, ""dd_pct"": -31.41}"
2026-08-24T21:51:15+00:00,2026-08-24,exits,AMD,ma50_break,US,456.7450,"{""sma50"": 509.6001, ""sma200"": 330.8967, ""dd_pct"": -21.37}"
2026-08-24T21:51:16+00:00,2026-08-24,exits,CAT,ma50_break,US,811.0200,"{""sma50"": 902.9596, ""sma200"": 760.1666, ""dd_pct"": -23.7}"
2026-08-24T21:51:17+00:00,2026-08-24,exits,CHEF.ST,ma50_break,SE,117.4000,"{""sma50"": 124.22, ""sma200"": 100.6237, ""dd_pct"": -10.65}"
2026-08-24T21:51:18+00:00,2026-08-24,exits,CSCO,ma50_break,US,110.2300,"{""sma50"": 115.8804, ""sma200"": 92.5557, ""dd_pct"": -14.89}"
2026-08-24T21:51:18+00:00,2026-08-24,exits,GOOGL,ma50_break,US,348.0600,"{""sma50"": 351.575, ""sma200"": 333.1228, ""dd_pct"": -8.43}"
2026-08-24T21:51:19+00:00,2026-08-24,exits,GS,ma50_break,US,1036.2800,"{""sma50"": 1053.393, ""sma200"": 932.6868, ""dd_pct"": -10.05}"
2026-08-24T21:51:20+00:00,2026-08-24,exits,HTRO.ST,ma50_break,SE,38.5800,"{""sma50"": 39.2112, ""sma200"": 31.958, ""dd_pct"": -20.58}"
2026-08-24T21:51:20+00:00,2026-08-24,exits,INDU-A.ST,ma50_break,SE,535.0000,"{""sma50"": 535.72, ""sma200"": 473.2196, ""dd_pct"": -5.64}"
2026-08-24T21:51:21+00:00,2026-08-24,exits,INSTAL.ST,ma50_break,SE,36.6800,"{""sma50"": 38.2232, ""sma200"": 32.3376, ""dd_pct"": -11.06}"
2026-08-24T21:51:22+00:00,2026-08-24,exits,MS,ma50_break,US,214.0800,"{""sma50"": 216.0682, ""sma200"": 186.909, ""dd_pct"": -5.82}"
2026-08-24T21:51:23+00:00,2026-08-24,exits,MYCR.ST,ma50_break,SE,315.8000,"{""sma50"": 318.448, ""sma200"": 253.6618, ""dd_pct"": -9.87}"
2026-08-24T21:51:24+00:00,2026-08-24,exits,NOKIA-SEK.ST,ma50_break,SE,95.0400,"{""sma50"": 107.9743, ""sma200"": 88.2844, ""dd_pct"": -41.03}"
2026-08-24T21:51:25+00:00,2026-08-24,exits,SIVE.ST,ma50_break,SE,32.2600,"{""sma50"": 48.2982, ""sma200"": 26.3575, ""dd_pct"": -68.34}"
2026-08-24T21:51:25+00:00,2026-08-24,exits,SOBI.ST,ma50_break,SE,452.0000,"{""sma50"": 459.024, ""sma200"": 399.108, ""dd_pct"": -5.83}"
2026-08-24T21:51:26+00:00,2026-08-24,exits,SPRINT.ST,ma50_break,SE,3.1500,"{""sma50"": 3.7502, ""sma200"": 2.5705, ""dd_pct"": -29.84}"
2026-08-24T21:51:27+00:00,2026-08-24,exits,SWED-A.ST,ma50_break,SE,368.2000,"{""sma50"": 368.82, ""sma200"": 322.8792, ""dd_pct"": -5.2}"
2026-08-24T21:51:28+00:00,2026-08-24,exits,TXN,ma50_break,US,258.9400,"{""sma50"": 288.3952, ""sma200"": 232.9422, ""dd_pct"": -21.67}"
2026-08-24T21:51:28+00:00,2026-08-24,exits,UNH,ma50_break,US,398.7600,"{""sma50"": 413.6102, ""sma200"": 345.6837, ""dd_pct"": -8.61}"
2026-08-25T07:01:14+00:00,2026-08-25,scanner,SIVE.ST,big_move,SE,33.5000,"{""pct"": -8.2}"
2026-08-25T07:30:58+00:00,2026-08-25,scanner,ACAST.ST,volume_spike,SE,35.4500,"{""rvol"": 3.3, ""pct"": -2.1}"
2026-08-25T07:30:59+00:00,2026-08-25,scanner,SSAB-A.ST,volume_spike,SE,99.1800,"{""rvol"": 5.3, ""pct"": 2.4}"
2026-08-25T07:31:01+00:00,2026-08-25,scanner,MVIR.ST,volume_spike,SE,1.8160,"{""rvol"": 3.5, ""pct"": -4.4}"
2026-08-25T07:31:02+00:00,2026-08-25,scanner,HOFI.ST,volume_spike,SE,217.0000,"{""rvol"": 44.0, ""pct"": 2.7}"
2026-08-25T08:15:52+00:00,2026-08-25,scanner,ACCON.ST,volume_spike,SE,17.9000,"{""rvol"": 4.5, ""pct"": 4.1}"
2026-08-25T21:51:02+00:00,2026-08-25,pead,ZZ-B.ST,entry,SE,145.6000,"{""surprise"": null, ""reaction"": 6.541544958096757}"
2026-08-25T21:52:22+00:00,2026-08-25,breakout,TERNOR.ST,breakout,SE,40.0000,"{""rvol"": 14.7, ""run_up"": 0.744}"
2026-08-26T07:01:17+00:00,2026-08-26,scanner,SIVE.ST,big_move,SE,35.9000,"{""pct"": 11.3}"
2026-08-26T07:01:19+00:00,2026-08-26,scanner,MVIR.ST,big_move,SE,2.1450,"{""pct"": 20.2}"
2026-08-26T07:01:20+00:00,2026-08-26,scanner,MORROW.ST,volume_spike,SE,14.8400,"{""rvol"": 4.3, ""pct"": 4.8}"
2026-08-26T07:15:50+00:00,2026-08-26,scanner,SSAB-A.ST,volume_spike,SE,101.7000,"{""rvol"": 3.1, ""pct"": 2.2}"
2026-08-26T07:15:52+00:00,2026-08-26,scanner,MVIR.ST,volume_spike,SE,2.0850,"{""rvol"": 9.1, ""pct"": 16.9}"
2026-08-26T07:24:50+00:00,2026-08-26,scanner,ACCON.ST,volume_spike,SE,16.8200,"{""rvol"": 6.3, ""pct"": -1.5}"
2026-08-26T07:24:52+00:00,2026-08-26,scanner,SPRINT.ST,volume_spike,SE,3.1000,"{""rvol"": 5.1, ""pct"": -1.6}"
2026-08-26T23:50:18+00:00,2026-08-26,pead,CRM,entry,US,205.6200,"{""surprise"": 80.38, ""reaction"": -0.05623691361151817}"
2026-08-26T23:50:24+00:00,2026-08-26,pead,INTU,entry,US,345.8800,"{""surprise"": 12.34, ""reaction"": -6.840570776050137}"
2026-08-27T07:01:13+00:00,2026-08-27,scanner,GRANGX.ST,big_move,SE,39.0000,"{""pct"": -6.7}"
2026-08-27T07:15:54+00:00,2026-08-27,scanner,SPRINT.ST,volume_spike,SE,3.2000,"{""rvol"": 5.8, ""pct"": 1.6}"
2026-08-27T07:15:58+00:00,2026-08-27,scanner,MORROW.ST,big_move,SE,15.5000,"{""pct"": 6.6}"
2026-08-27T07:31:04+00:00,2026-08-27,scanner,SIVE.ST,big_move,SE,37.9200,"{""pct"": 8.2}"
2026-08-27T07:31:08+00:00,2026-08-27,scanner,HTRO.ST,big_move,SE,41.5600,"{""pct"": 6.2}"
2026-08-27T07:45:50+00:00,2026-08-27,scanner,MORROW.ST,volume_spike,SE,15.6000,"{""rvol"": 3.2, ""pct"": 7.3}"
2026-08-27T13:31:05+00:00,2026-08-27,scanner,NVDA,volume_spike,US,224.1717,"{""rvol"": 4.4, ""pct"": 6.9}"
2026-08-28T00:09:14+00:00,2026-08-28,pead,NVDA,entry,US,227.9800,"{""surprise"": 6.16, ""reaction"": 6.330115471729081}"
2026-08-28T00:09:34+00:00,2026-08-28,exits,ACCON.ST,ma50_break,SE,16.3600,"{""sma50"": 16.856, ""sma200"": 13.7368, ""dd_pct"": -34.3}"
2026-08-28T00:09:37+00:00,2026-08-28,exits,LLY,ma50_break,US,1176.1000,"{""sma50"": 1184.2417, ""sma200"": 1055.6145, ""dd_pct"": -8.14}"
2026-08-28T00:10:18+00:00,2026-08-28,breakout,ADSK,breakout,US,270.5800,"{""rvol"": 2.2, ""run_up"": 0.391}"
2026-08-28T00:10:18+00:00,2026-08-28,breakout,CRM,breakout,US,252.0500,"{""rvol"": 4.7, ""run_up"": 0.376}"
2026-08-28T00:10:42+00:00,2026-08-28,breakout,TRUE-B.ST,breakout,SE,22.9200,"{""rvol"": 2.9, ""run_up"": 0.742}"
2026-08-28T07:01:10+00:00,2026-08-28,scanner,GRANGX.ST,big_move,SE,37.5000,"{""pct"": -9.6}"
2026-08-28T07:01:12+00:00,2026-08-28,scanner,BOOZT.ST,volume_spike,SE,144.8000,"{""rvol"": 4.8, ""pct"": -5.6}"
2026-08-28T07:15:42+00:00,2026-08-28,scanner,SIVE.ST,volume_spike,SE,30.2800,"{""rvol"": 10.1, ""pct"": -14.5}"
2026-08-28T07:15:43+00:00,2026-08-28,scanner,SINCH.ST,big_move,SE,48.2300,"{""pct"": 6.4}"
2026-08-29T00:14:18+00:00,2026-08-29,pead,GOMX.ST,entry,SE,12.0400,"{""surprise"": null, ""reaction"": 7.8862348344157285}"
2026-08-31T07:01:13+00:00,2026-08-31,scanner,SIVE.ST,big_move,SE,28.2000,"{""pct"": -22.0}"
2026-08-31T07:15:50+00:00,2026-08-31,scanner,SIVE.ST,volume_spike,SE,29.1200,"{""rvol"": 5.5, ""pct"": 6.6}"
2026-08-31T07:30:59+00:00,2026-08-31,scanner,ACAST.ST,volume_spike,SE,34.3500,"{""rvol"": 3.2, ""pct"": -1.6}"
